,time,value
2019-01-14 01:21:22,01:21:22,71
2019-01-14 01:21:27,01:21:27,70
2019-01-14 01:21:37,01:21:37,72
2019-01-14 01:21:42,01:21:42,73
2019-01-14 01:21:47,01:21:47,73
2019-01-14 01:21:52,01:21:52,70
2019-01-14 01:21:57,01:21:57,60
2019-01-14 01:22:02,01:22:02,57
2019-01-14 01:22:12,01:22:12,57
2019-01-14 01:22:27,01:22:27,57
2019-01-14 01:22:37,01:22:37,56
2019-01-14 01:22:42,01:22:42,53
2019-01-14 01:22:47,01:22:47,51
2019-01-14 01:22:57,01:22:57,53
2019-01-14 01:23:02,01:23:02,56
2019-01-14 01:23:07,01:23:07,55
2019-01-14 01:23:12,01:23:12,55
2019-01-14 01:23:22,01:23:22,54
2019-01-14 01:23:27,01:23:27,55
2019-01-14 01:23:37,01:23:37,57
2019-01-14 01:23:42,01:23:42,57
2019-01-14 01:23:47,01:23:47,55
2019-01-14 01:23:52,01:23:52,53
2019-01-14 01:23:57,01:23:57,53
2019-01-14 01:24:12,01:24:12,53
2019-01-14 01:24:27,01:24:27,53
2019-01-14 01:24:32,01:24:32,53
2019-01-14 01:24:37,01:24:37,52
2019-01-14 01:24:52,01:24:52,52
2019-01-14 01:25:07,01:25:07,52
2019-01-14 01:25:22,01:25:22,52
2019-01-14 01:25:37,01:25:37,53
2019-01-14 01:25:47,01:25:47,54
2019-01-14 01:25:52,01:25:52,53
2019-01-14 01:26:02,01:26:02,54
2019-01-14 01:26:17,01:26:17,54
